time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,solar
1637915400,Clear,clear-day,0.0,0.0,26.38,26.38,2.33,0.21,1013.9,2.23,2.27,304,0.0,3,16.093,253.5,NAN,"{'azimuth': 210, 'altitude': 32, 'dni': 833.2, 'ghi': 484.9, 'dhi': 44.1, 'etr': 1397.2}"
1637919000,Clear,clear-day,0.0,0.0,26.74,26.74,1.15,0.19,1013.4,2.32,2.36,284,0.0,2,16.093,253.0,NAN,"{'azimuth': 224, 'altitude': 24, 'dni': 758.8, 'ghi': 340.5, 'dhi': 31, 'etr': 1397.2}"
1637922600,Clear,clear-day,0.0,0.0,25.99,25.99,2.1,0.21,1013.2,2.02,2.05,290,0.0,1,16.093,253.9,NAN,"{'azimuth': 234, 'altitude': 14, 'dni': 589.6, 'ghi': 160.5, 'dhi': 14.6, 'etr': 1397.2}"
1637926200,Clear,clear-day,0.0,0.0,23.45,23.45,3.37,0.27,1013.4,1.52,1.52,299,0.0,0,16.093,255.1,NAN,"{'azimuth': 243, 'altitude': 3, 'dni': 207, 'ghi': 27.6, 'dhi': 2.5, 'etr': 1397.2}"
1637929800,Clear,clear-night,0.0,0.0,20.84,20.84,3.69,0.32,1013.9,1.37,1.4,341,0.0,0,16.093,256.0,NAN,NAN
1637933400,Clear,clear-night,0.0,0.0,18.91,18.91,4.84,0.4,1014.8,1.76,1.8,36,0.0,0,16.093,256.3,NAN,NAN
1637937000,Clear,clear-night,0.0,0.0,17.0,17.0,5.77,0.47,1015.6,2.16,2.23,63,0.0,0,16.093,256.0,NAN,NAN
1637940600,Clear,clear-night,0.0,0.0,15.78,15.78,5.55,0.51,1015.9,2.19,2.29,78,0.0,0,16.093,255.1,NAN,NAN
1637944200,Clear,clear-night,0.0,0.0,14.98,14.98,5.6,0.53,1016.0,2.09,2.24,91,0.0,0,16.093,254.0,NAN,NAN
1637947800,Clear,clear-night,0.0,0.0,14.16,14.16,6.01,0.58,1015.9,2.06,2.29,97,0.0,0,16.093,253.3,NAN,NAN
1637951400,Clear,clear-night,0.0,0.0,13.43,13.43,6.4,0.62,1015.6,1.99,2.26,97,0.0,0,16.093,253.3,NAN,NAN
1637955000,Clear,clear-night,0.0,0.0,12.88,12.88,6.45,0.65,1015.4,1.79,2.06,91,0.0,0,16.093,253.5,NAN,NAN
1637958600,Clear,clear-night,0.0,0.0,12.34,12.34,6.26,0.66,1015.4,1.65,1.9,82,0.0,0,16.093,253.7,NAN,NAN
1637962200,Clear,clear-night,0.0,0.0,11.72,11.72,5.78,0.67,1015.1,1.53,1.77,78,0.0,0,16.093,253.9,NAN,NAN
1637965800,Clear,clear-night,0.0,0.0,10.93,10.93,5.31,0.68,1014.9,1.38,1.58,74,0.0,0,16.093,254.1,NAN,NAN
1637969400,Clear,clear-night,0.0,0.0,10.78,10.78,5.14,0.68,1014.9,1.35,1.55,74,0.0,0,16.093,254.8,NAN,NAN
1637973000,Clear,clear-night,0.0,0.0,10.61,10.61,5.18,0.69,1015.5,1.4,1.62,80,0.0,0,16.093,255.4,NAN,NAN
1637976600,Clear,clear-night,0.0,0.0,10.64,10.64,5.31,0.7,1016.6,1.5,1.72,86,0.0,0,16.093,255.7,NAN,NAN
1637980200,Clear,clear-day,0.0,0.0,12.42,12.42,5.57,0.63,1017.5,1.66,2.08,97,0.0,0,16.093,256.7,NAN,"{'azimuth': 123, 'altitude': 11, 'dni': 454.3, 'ghi': 97.5, 'dhi': 8.9, 'etr': 1397.5}"
1637983800,Clear,clear-day,0.0,0.0,15.83,15.83,6.06,0.52,1018.0,1.9,2.55,122,0.0,1,16.093,257.6,NAN,"{'azimuth': 132, 'altitude': 21, 'dni': 715.9, 'ghi': 276.5, 'dhi': 25.1, 'etr': 1397.6}"
1637987400,Clear,clear-day,0.0,0.0,19.32,19.32,6.78,0.44,1018.2,2.21,2.81,149,0.0,3,16.093,258.0,NAN,"{'azimuth': 145, 'altitude': 29, 'dni': 811.1, 'ghi': 436.3, 'dhi': 39.7, 'etr': 1397.6}"
1637991000,Clear,clear-day,0.0,0.0,21.88,21.88,7.29,0.39,1017.9,2.5,3.09,165,0.0,4,16.093,258.2,NAN,"{'azimuth': 160, 'altitude': 35, 'dni': 858.8, 'ghi': 546.6, 'dhi': 49.7, 'etr': 1397.6}"
1637994600,Clear,clear-day,0.0,0.0,23.84,23.84,6.9,0.34,1017.0,2.5,2.89,156,0.01,5,16.093,258.4,NAN,"{'azimuth': 177, 'altitude': 38, 'dni': 872.7, 'ghi': 591.1, 'dhi': 53.7, 'etr': 1397.6}"
1637998200,Clear,clear-day,0.0,0.0,25.18,25.18,5.9,0.29,1016.2,2.08,2.17,149,0.02,4,16.093,259.0,NAN,"{'azimuth': 194, 'altitude': 37, 'dni': 862.2, 'ghi': 567.4, 'dhi': 51.6, 'etr': 1397.6}"
1638001800,Clear,clear-day,0.0,0.0,25.99,25.99,4.9,0.26,1015.5,1.77,1.79,184,0.01,3,16.093,260.4,NAN,"{'azimuth': 210, 'altitude': 32, 'dni': 830.4, 'ghi': 481.5, 'dhi': 43.8, 'etr': 1397.7}"
1638005400,Clear,clear-day,0.0,0.0,26.21,26.21,4.46,0.25,1015.0,1.56,1.58,215,0.0,2,16.093,261.6,NAN,"{'azimuth': 223, 'altitude': 24, 'dni': 758.1, 'ghi': 338.9, 'dhi': 30.8, 'etr': 1397.7}"
1638009000,Clear,clear-day,0.0,0.0,25.45,25.45,4.95,0.27,1014.9,1.29,1.48,210,0.0,1,16.093,261.7,NAN,"{'azimuth': 234, 'altitude': 14, 'dni': 588, 'ghi': 159.4, 'dhi': 14.5, 'etr': 1397.7}"
1638012600,Clear,clear-day,0.0,0.0,23.11,23.11,5.49,0.32,1014.9,1.19,1.49,138,0.0,0,16.093,261.6,NAN,"{'azimuth': 243, 'altitude': 3, 'dni': 206.1, 'ghi': 27.3, 'dhi': 2.5, 'etr': 1397.7}"
1638016200,Clear,clear-night,0.0,0.0,20.9,20.9,5.63,0.37,1015.3,1.49,1.73,84,0.0,0,16.093,261.4,NAN,NAN
1638019800,Clear,clear-night,0.0,0.0,19.13,19.13,6.78,0.45,1016.2,2.0,2.14,80,0.0,0,16.093,261.0,NAN,NAN
1638023400,Clear,clear-night,0.0,0.0,17.03,17.03,7.76,0.54,1017.0,2.35,2.46,81,0.0,0,16.093,260.5,NAN,NAN
1638027000,Clear,clear-night,0.0,0.0,15.64,15.64,7.65,0.59,1017.5,2.47,2.59,81,0.0,0,16.093,260.1,NAN,NAN
1638030600,Clear,clear-night,0.0,0.0,14.79,14.79,7.86,0.63,1017.8,2.34,2.42,80,0.01,0,16.093,260.5,NAN,NAN
1638034200,Clear,clear-night,0.0,0.0,14.23,14.23,7.8,0.65,1018.0,2.16,2.21,78,0.01,0,16.093,261.8,NAN,NAN
1638037800,Clear,clear-night,0.0,0.0,13.83,13.83,7.44,0.65,1017.8,2.0,2.06,76,0.0,0,16.093,262.4,NAN,NAN
1638041400,Clear,clear-night,0.0,0.0,13.43,13.43,7.15,0.66,1017.5,1.89,1.96,72,0.0,0,16.093,262.3,NAN,NAN
1638045000,Clear,clear-night,0.0,0.0,12.9,12.9,6.7,0.66,1017.5,1.8,1.87,64,0.02,0,16.093,262.5,NAN,NAN
1638048600,Clear,clear-night,0.0,0.0,12.34,12.34,6.04,0.65,1017.4,1.62,1.71,62,0.05,0,16.093,261.9,NAN,NAN
1638052200,Clear,clear-night,0.0,0.0,11.64,11.64,5.43,0.66,1017.3,1.39,1.49,64,0.05,0,16.093,261.3,NAN,NAN
1638055800,Clear,clear-night,0.0,0.0,10.96,10.96,5.13,0.67,1017.6,1.25,1.36,56,0.05,0,16.093,261.4,NAN,NAN
1638059400,Clear,clear-night,0.0,0.0,10.63,10.63,5.14,0.69,1018.3,1.24,1.35,48,0.06,0,16.093,261.1,NAN,NAN
1638063000,Clear,clear-night,0.0,0.0,10.63,10.63,5.12,0.69,1019.2,1.11,1.16,57,0.07,0,16.093,260.7,NAN,NAN
1638066600,Clear,clear-day,0.0,0.0,11.88,11.88,5.17,0.63,1020.0,0.96,0.96,59,0.04,0,16.093,260.5,NAN,"{'azimuth': 123, 'altitude': 10, 'dni': 444.5, 'ghi': 94.7, 'dhi': 8.6, 'etr': 1398}"
1638070200,Clear,clear-day,0.0,0.0,15.36,15.36,5.5,0.52,1020.4,1.03,1.03,84,0.0,1,16.093,260.9,NAN,"{'azimuth': 132, 'altitude': 21, 'dni': 713.9, 'ghi': 273.2, 'dhi': 24.8, 'etr': 1398.1}"
1638073800,Clear,clear-day,0.0,0.0,19.22,19.22,5.9,0.42,1020.4,1.24,1.24,325,0.0,3,16.093,262.1,NAN,"{'azimuth': 145, 'altitude': 29, 'dni': 809.7, 'ghi': 432.9, 'dhi': 39.4, 'etr': 1398.1}"
1638077400,Clear,clear-day,0.0,0.0,21.97,21.97,6.26,0.36,1020.1,1.52,1.52,300,0.0,4,16.093,263.4,NAN,"{'azimuth': 160, 'altitude': 35, 'dni': 857.4, 'ghi': 543.1, 'dhi': 49.4, 'etr': 1398.1}"
1638081000,Clear,clear-day,0.0,0.0,23.98,23.98,6.06,0.32,1019.1,2.06,2.06,295,0.0,4,16.093,263.6,NAN,"{'azimuth': 177, 'altitude': 38, 'dni': 874.7, 'ghi': 590.1, 'dhi': 53.6, 'etr': 1398.1}"
1638084600,Clear,clear-day,0.0,0.0,25.31,25.31,5.25,0.28,1017.8,2.81,2.81,314,0.0,4,16.093,263.1,NAN,"{'azimuth': 194, 'altitude': 37, 'dni': 867, 'ghi': 568.5, 'dhi': 51.7, 'etr': 1398.1}"
1638088200,Clear,clear-day,0.0,0.0,26.16,26.16,4.48,0.25,1016.8,3.46,3.46,320,0.0,3,16.093,263.1,NAN,"{'azimuth': 210, 'altitude': 32, 'dni': 831.8, 'ghi': 480.7, 'dhi': 43.7, 'etr': 1398.2}"
